subj_id,rt,confidence,correct,present,easy
52,1.814699999999255,0.8022222222222222,1,-1,1
115,4.2431000000014905,0.8574074074074074,1,-1,0
115,2.4248999999985097,1,1,1,0
115,2.91729999999702,0.9111111111111112,1,-1,1
115,2.7731999999955295,0.9333333333333332,1,1,1
115,3.17319999999553,0.8962962962962963,1,-1,1
115,3.2499000000059604,0.9648148148148148,1,1,1
115,2.3961999999955297,0.9481481481481482,1,1,0
115,3.38779999999702,0.9925925925925926,1,-1,0
115,1.85029999999702,0.8888888888888888,1,1,0
115,2.8666999999955296,0.9888888888888888,1,1,1
115,3.75360000000149,0.8851851851851852,1,-1,0
115,3.80239999999851,0.95,1,-1,1
115,3.0217999999970204,1,1,1,0
115,1.8745,0.9444444444444444,1,1,1
115,2.3585,1,1,-1,0
115,3.08460000000149,0.7518518518518519,1,-1,1
115,1.89939999999851,0.9481481481481482,1,1,0
115,2.85080000000447,0.8407407407407408,1,-1,1
115,2.06410000000149,0.998148148148148,1,1,1
115,2.36860000000149,0.7222222222222222,1,-1,0
115,2.0211999999955297,0.8962962962962963,1,-1,1
115,3.0814000000059605,0.9611111111111112,1,-1,0
115,1.67989999999851,1,1,1,1
115,1.6806000000014898,0.9592592592592591,1,1,0
115,3.0052000000029797,0.8925925925925926,1,-1,0
115,1.9766000000014898,0.9907407407407408,1,1,1
115,1.7955,1,1,1,0
115,2.4314000000059606,0.9777777777777776,1,-1,1
115,1.7512000000029802,0.974074074074074,1,1,0
115,1.619,0.9703703703703704,1,1,1
115,2.2942999999970204,0.8277777777777777,1,-1,1
115,1.7763000000044704,0.9407407407407408,1,-1,0
115,2.926,0.7425925925925926,1,-1,1
115,1.8115,0.8388888888888889,0,-1,0
115,1.64260000000149,0.9555555555555556,1,1,1
115,1.60460000000149,0.9462962962962964,1,1,0
115,3.74639999999851,0.8111111111111111,1,-1,0
115,1.7373999999985101,0.95,1,1,0
115,4.682200000002981,0.9092592592592592,1,1,1
115,2.5495,0.8962962962962963,1,-1,1
115,1.6423000000044703,0.9111111111111112,1,1,1
115,2.3466999999955296,0.8907407407407407,1,-1,0
115,1.7423000000044704,0.362962962962963,0,-1,1
115,1.6719000000059605,0.7666666666666666,1,1,0
115,2.88439999999851,0.6370370370370371,1,-1,0
115,1.7931000000014898,0.7277777777777779,1,1,1
115,1.6797000000029803,0.762962962962963,1,1,0
115,2.18860000000149,0.6388888888888888,1,-1,1
115,2.11510000000149,0.8870370370370371,1,1,1
115,1.6961000000014899,0.7592592592592593,1,1,0
115,1.62110000000149,0.18333333333333335,0,-1,0
115,3.04010000000149,0.6666666666666667,1,-1,1
115,3.7663000000044704,0.7333333333333334,0,1,0
115,2.42779999999702,0.8203703703703704,1,1,1
115,1.6955,0.8277777777777777,1,-1,1
115,1.7146000000014898,0.9444444444444444,1,-1,0
115,4.07280000000447,0.7611111111111111,1,1,0
115,2.00279999999702,0.8388888888888889,1,-1,1
115,3.62360000000149,0.7203703703703703,1,1,1
115,1.8774000000059605,0.6833333333333333,1,-1,0
115,1.737,0.8481481481481481,1,-1,0
115,3.88930000000447,0.9814814814814816,0,1,1
115,1.7891999999955297,0.8611111111111112,1,-1,1
115,2.9245,0.962962962962963,1,1,0
91,3.79320000000298,0.4453074117687914,1,1,0
91,3.44870000000298,0.5367493812881349,1,-1,1
91,3.99489999999851,0.0068548912529649,1,1,1
91,3.46239999999851,0.3632441057898934,1,-1,0
91,5.23839999999851,0.34448677870900246,1,1,0
91,3.48110000000149,0.789973296880163,1,-1,1
91,3.64239999999851,0.10298619254253116,1,-1,0
91,2.5942000000029797,0.6539826755437035,1,1,1
91,4.26089999999851,0.7712159697992721,1,1,1
91,5.51110000000149,0.23194281622365653,1,1,0
91,3.92069999999553,0.8532792757781701,1,-1,1
91,3.912900000005961,0.6680506708543716,1,-1,0
91,4.53679999999702,0.5695259519306147,1,1,0
91,4.58380000000447,0.23897681387899072,1,-1,1
91,4.599699999995529,0.33979744693877967,1,-1,0
91,1.9908000000044703,0.6211573531521443,1,1,1
91,4.54670000000298,0.2764914680407726,1,-1,0
91,4.33060000000149,0.2507001433045476,1,-1,1
91,1.9276999999955295,0.8673472710888384,1,1,1
91,4.83140000000596,0,0,1,0
91,1.84620000000298,1,1,1,1
91,4.47810000000149,0.2952487951216636,1,-1,0
91,3.5247000000029796,0.7032206591310423,1,-1,1
91,3.5268000000044704,0.3655887716750048,1,1,0
91,1.9766000000014898,0.9587892406081818,1,1,1
91,1.715,0.9306532499868452,1,1,0
91,4.23379999999702,0.6000553601861419,0,-1,0
91,3.5711999999955295,0.6422593461181466,1,-1,1
91,1.7665,0.935342581757068,1,1,0
91,2.81639999999851,0.6094340237265874,1,-1,0
91,3.33570000000298,0.3702781034452275,1,-1,1
91,2.1991999999955296,0.789973296880163,1,1,1
91,1.6977000000029803,0.745424645063047,1,1,1
91,5.0518999999985095,0,1,-1,1
91,4.09270000000298,0.05374820895519239,1,-1,0
